,Date,CO
2010,2004-06-02 12:00:00,978.0
2011,2004-06-02 13:00:00,887.0
2012,2004-06-02 14:00:00,887.0
2013,2004-06-02 15:00:00,977.0
2014,2004-06-02 16:00:00,1043.0
2015,2004-06-02 17:00:00,1010.0
2016,2004-06-02 18:00:00,1094.0
2017,2004-06-02 19:00:00,1223.0
2018,2004-06-02 20:00:00,1109.0
2019,2004-06-02 21:00:00,1026.0
2020,2004-06-02 22:00:00,1036.0
2021,2004-06-02 23:00:00,963.0
2022,2004-06-03 0:00:00,996.0
2023,2004-06-03 1:00:00,999.0
2024,2004-06-03 2:00:00,893.0
2025,2004-06-03 3:00:00,730.0
2026,2004-06-03 4:00:00,753.0
2027,2004-06-03 5:00:00,825.0
2028,2004-06-03 6:00:00,1012.0
2029,2004-06-03 7:00:00,1221.0
2030,2004-06-03 8:00:00,1215.0
2031,2004-06-03 9:00:00,1234.0
2032,2004-06-03 10:00:00,1138.0
2033,2004-06-03 11:00:00,987.0
2034,2004-06-03 12:00:00,980.0
2035,2004-06-03 13:00:00,966.0
2036,2004-06-03 14:00:00,905.0
2037,2004-06-03 15:00:00,903.0
2038,2004-06-03 16:00:00,914.0
2039,2004-06-03 17:00:00,1050.0
2040,2004-06-03 18:00:00,1043.0
2041,2004-06-03 19:00:00,1125.0
2042,2004-06-03 20:00:00,1058.0
2043,2004-06-03 21:00:00,951.0
2044,2004-06-03 22:00:00,944.0
2045,2004-06-03 23:00:00,959.0
2046,2004-06-04 0:00:00,974.0
2047,2004-06-04 1:00:00,880.0
2048,2004-06-04 2:00:00,853.0
2049,2004-06-04 3:00:00,912.0
2050,2004-06-04 4:00:00,863.0
2051,2004-06-04 5:00:00,729.0
2052,2004-06-04 6:00:00,830.0
2053,2004-06-04 7:00:00,1198.0
2054,2004-06-04 8:00:00,971.0
2055,2004-06-04 9:00:00,885.0
2056,2004-06-04 10:00:00,862.0
2057,2004-06-04 11:00:00,892.0
2058,2004-06-04 12:00:00,933.0
2059,2004-06-04 13:00:00,975.0
2060,2004-06-04 14:00:00,927.0
2061,2004-06-04 15:00:00,993.0
2062,2004-06-04 16:00:00,1053.0
2063,2004-06-04 17:00:00,1116.0
2064,2004-06-04 18:00:00,1097.0
2065,2004-06-04 19:00:00,1116.0
2066,2004-06-04 20:00:00,1057.0
2067,2004-06-04 21:00:00,973.0
2068,2004-06-04 22:00:00,1016.0
2069,2004-06-04 23:00:00,1120.0
2070,2004-06-05 0:00:00,1076.0
2071,2004-06-05 1:00:00,937.0
2072,2004-06-05 2:00:00,980.0
2073,2004-06-05 3:00:00,937.0
2074,2004-06-05 4:00:00,852.0
2075,2004-06-05 5:00:00,858.0
2076,2004-06-05 6:00:00,963.0
2077,2004-06-05 7:00:00,966.0
2078,2004-06-05 8:00:00,983.0
2079,2004-06-05 9:00:00,990.0
2080,2004-06-05 10:00:00,891.0
2081,2004-06-05 11:00:00,883.0
2082,2004-06-05 12:00:00,914.0
2083,2004-06-05 13:00:00,896.0
2084,2004-06-05 14:00:00,841.0
2085,2004-06-05 15:00:00,926.0
2086,2004-06-05 16:00:00,1133.0
2087,2004-06-05 17:00:00,1042.0
2088,2004-06-05 18:00:00,1124.0
2089,2004-06-05 19:00:00,1157.0
2090,2004-06-05 20:00:00,989.0
2091,2004-06-05 21:00:00,841.0
2092,2004-06-05 22:00:00,916.0
2093,2004-06-05 23:00:00,1008.0
2094,2004-06-06 0:00:00,895.0
2095,2004-06-06 1:00:00,810.0
2096,2004-06-06 2:00:00,968.0
2097,2004-06-06 3:00:00,922.0
2098,2004-06-06 4:00:00,892.0
2099,2004-06-06 5:00:00,806.0
2100,2004-06-06 6:00:00,827.0
2101,2004-06-06 7:00:00,881.0
2102,2004-06-06 8:00:00,877.0
2103,2004-06-06 9:00:00,784.0
2104,2004-06-06 10:00:00,806.0
2105,2004-06-06 11:00:00,775.0
2106,2004-06-06 12:00:00,773.0
2107,2004-06-06 13:00:00,734.0
2108,2004-06-06 14:00:00,757.0
2109,2004-06-06 15:00:00,817.0
2110,2004-06-06 16:00:00,815.0
2111,2004-06-06 17:00:00,844.0
2112,2004-06-06 18:00:00,880.0
2113,2004-06-06 19:00:00,906.0
2114,2004-06-06 20:00:00,904.0
2115,2004-06-06 21:00:00,877.0
2116,2004-06-06 22:00:00,918.0
2117,2004-06-06 23:00:00,930.0
2118,2004-06-07 0:00:00,870.0
2119,2004-06-07 1:00:00,793.0
2120,2004-06-07 2:00:00,760.0
2121,2004-06-07 3:00:00,733.0
2122,2004-06-07 4:00:00,726.0
2123,2004-06-07 5:00:00,732.0
2124,2004-06-07 6:00:00,933.0
2125,2004-06-07 7:00:00,1061.0
2126,2004-06-07 8:00:00,1201.0
2127,2004-06-07 9:00:00,1065.0
2128,2004-06-07 10:00:00,1075.0
2129,2004-06-07 11:00:00,998.0
2130,2004-06-07 12:00:00,922.0
2131,2004-06-07 13:00:00,1023.0
2132,2004-06-07 14:00:00,1039.0
2133,2004-06-07 15:00:00,1054.0
2134,2004-06-07 16:00:00,1022.0
2135,2004-06-07 17:00:00,1082.0
2136,2004-06-07 18:00:00,1056.0
2137,2004-06-07 19:00:00,1243.0
2138,2004-06-07 20:00:00,1029.0
2139,2004-06-07 21:00:00,1004.0
2140,2004-06-07 22:00:00,979.0
2141,2004-06-07 23:00:00,972.0
2142,2004-06-08 0:00:00,942.0
2143,2004-06-08 1:00:00,825.0
2144,2004-06-08 2:00:00,780.0
2145,2004-06-08 3:00:00,746.0
2146,2004-06-08 4:00:00,734.0
2147,2004-06-08 5:00:00,785.0
2148,2004-06-08 6:00:00,946.0
2149,2004-06-08 7:00:00,1201.0
2150,2004-06-08 8:00:00,1377.0
2151,2004-06-08 9:00:00,1346.0
2152,2004-06-08 10:00:00,1230.0
2153,2004-06-08 11:00:00,1160.0
2154,2004-06-08 12:00:00,1146.0
2155,2004-06-08 13:00:00,1078.0
2156,2004-06-08 14:00:00,1111.0
2157,2004-06-08 15:00:00,1083.0
2158,2004-06-08 16:00:00,1056.0
2159,2004-06-08 17:00:00,1220.0
2160,2004-06-08 18:00:00,1268.0
2161,2004-06-08 19:00:00,1256.0
2162,2004-06-08 20:00:00,1213.0
2163,2004-06-08 21:00:00,1145.0
2164,2004-06-08 22:00:00,1050.0
2165,2004-06-08 23:00:00,972.0
2166,2004-06-09 0:00:00,1020.0
2167,2004-06-09 1:00:00,934.0
2168,2004-06-09 2:00:00,914.0
2169,2004-06-09 3:00:00,824.0
2170,2004-06-09 4:00:00,817.0
2171,2004-06-09 5:00:00,833.0
2172,2004-06-09 6:00:00,935.0
2173,2004-06-09 7:00:00,1297.0
2174,2004-06-09 8:00:00,1496.0
2175,2004-06-09 9:00:00,1201.0
2176,2004-06-09 10:00:00,1267.0
2177,2004-06-09 11:00:00,1224.0
2178,2004-06-09 12:00:00,1247.0
2179,2004-06-09 13:00:00,1183.0
2180,2004-06-09 14:00:00,1078.0
2181,2004-06-09 15:00:00,1076.0
2182,2004-06-09 16:00:00,1052.0
2183,2004-06-09 17:00:00,1287.0
2184,2004-06-09 18:00:00,1460.0
2185,2004-06-09 19:00:00,1357.0
2186,2004-06-09 20:00:00,1234.0
2187,2004-06-09 21:00:00,1151.0
2188,2004-06-09 22:00:00,1065.0
2189,2004-06-09 23:00:00,984.0
2190,2004-06-10 0:00:00,938.0
2191,2004-06-10 1:00:00,878.0
2192,2004-06-10 2:00:00,919.0
2193,2004-06-10 3:00:00,836.0
2194,2004-06-10 4:00:00,814.0
2195,2004-06-10 5:00:00,872.0
2196,2004-06-10 6:00:00,949.0
2197,2004-06-10 7:00:00,1227.0
2198,2004-06-10 8:00:00,1360.0
2199,2004-06-10 9:00:00,1318.0
2200,2004-06-10 10:00:00,1196.0
2201,2004-06-10 11:00:00,1152.0
2202,2004-06-10 12:00:00,1220.0
2203,2004-06-10 13:00:00,1182.0
2204,2004-06-10 14:00:00,1167.0
2205,2004-06-10 15:00:00,1142.0
2206,2004-06-10 16:00:00,1157.0
2207,2004-06-10 17:00:00,1274.0
2208,2004-06-10 18:00:00,1372.0
2209,2004-06-10 19:00:00,1373.0
2210,2004-06-10 20:00:00,1290.0
2211,2004-06-10 21:00:00,1056.0
2212,2004-06-10 22:00:00,1116.0
2213,2004-06-10 23:00:00,1106.0
2214,2004-06-11 0:00:00,1018.0
2215,2004-06-11 1:00:00,919.0
2216,2004-06-11 2:00:00,807.0
2217,2004-06-11 3:00:00,787.0
2218,2004-06-11 4:00:00,789.0
2219,2004-06-11 5:00:00,825.0
2220,2004-06-11 6:00:00,912.0
2221,2004-06-11 7:00:00,1339.0
2222,2004-06-11 8:00:00,1355.0
2223,2004-06-11 9:00:00,1250.0
2224,2004-06-11 10:00:00,1105.0
2225,2004-06-11 11:00:00,1076.0
2226,2004-06-11 12:00:00,1096.0
2227,2004-06-11 13:00:00,1093.0
2228,2004-06-11 14:00:00,1027.0
2229,2004-06-11 15:00:00,1026.0
2230,2004-06-11 16:00:00,1015.0
2231,2004-06-11 17:00:00,1028.0
2232,2004-06-11 18:00:00,1074.0
2233,2004-06-11 19:00:00,1124.0
2234,2004-06-11 20:00:00,1111.0
2235,2004-06-11 21:00:00,1062.0
2236,2004-06-11 22:00:00,1072.0
2237,2004-06-11 23:00:00,936.0
2238,2004-06-12 0:00:00,988.0
2239,2004-06-12 1:00:00,924.0
2240,2004-06-12 2:00:00,839.0
2241,2004-06-12 3:00:00,826.0
2242,2004-06-12 4:00:00,853.0
2243,2004-06-12 5:00:00,918.0
2244,2004-06-12 6:00:00,890.0
2245,2004-06-12 7:00:00,865.0
2246,2004-06-12 8:00:00,1003.0
2247,2004-06-12 9:00:00,1123.0
2248,2004-06-12 10:00:00,1146.0
2249,2004-06-12 11:00:00,1110.0
2250,2004-06-12 12:00:00,1126.0
2251,2004-06-12 13:00:00,1067.0
2252,2004-06-12 14:00:00,1008.0
2253,2004-06-12 15:00:00,1062.0
2254,2004-06-12 16:00:00,1082.0
2255,2004-06-12 17:00:00,1042.0
2256,2004-06-12 18:00:00,1022.0
2257,2004-06-12 19:00:00,1024.0
2258,2004-06-12 20:00:00,1048.0
2259,2004-06-12 21:00:00,1153.0
2260,2004-06-12 22:00:00,1195.0
2261,2004-06-12 23:00:00,1245.0
2262,2004-06-13 0:00:00,1086.0
2263,2004-06-13 1:00:00,972.0
2264,2004-06-13 2:00:00,880.0
2265,2004-06-13 3:00:00,906.0
2266,2004-06-13 4:00:00,879.0
2267,2004-06-13 5:00:00,842.0
2268,2004-06-13 6:00:00,797.0
2269,2004-06-13 7:00:00,796.0
2270,2004-06-13 8:00:00,767.0
2271,2004-06-13 9:00:00,784.0
2272,2004-06-13 10:00:00,811.0
2273,2004-06-13 11:00:00,838.0
2274,2004-06-13 12:00:00,821.0
2275,2004-06-13 13:00:00,793.0
2276,2004-06-13 14:00:00,794.0
2277,2004-06-13 15:00:00,821.0
2278,2004-06-13 16:00:00,849.0
2279,2004-06-13 17:00:00,852.0
2280,2004-06-13 18:00:00,847.0
2281,2004-06-13 19:00:00,849.0
2282,2004-06-13 20:00:00,865.0
2283,2004-06-13 21:00:00,848.0
2284,2004-06-13 22:00:00,807.0
2285,2004-06-13 23:00:00,814.0
2286,2004-06-14 0:00:00,785.0
2287,2004-06-14 1:00:00,748.0
2288,2004-06-14 2:00:00,716.0
2289,2004-06-14 3:00:00,708.0
2290,2004-06-14 4:00:00,724.0
2291,2004-06-14 5:00:00,748.0
2292,2004-06-14 6:00:00,888.0
2293,2004-06-14 7:00:00,973.0
2294,2004-06-14 8:00:00,993.0
2295,2004-06-14 9:00:00,929.0
2296,2004-06-14 10:00:00,962.0
2297,2004-06-14 11:00:00,906.0
2298,2004-06-14 12:00:00,915.0
2299,2004-06-14 13:00:00,928.0
2300,2004-06-14 14:00:00,855.0
2301,2004-06-14 15:00:00,920.0
2302,2004-06-14 16:00:00,917.0
2303,2004-06-14 17:00:00,1072.0
2304,2004-06-14 18:00:00,1000.0
2305,2004-06-14 19:00:00,914.0
2306,2004-06-14 20:00:00,888.0
2307,2004-06-14 21:00:00,851.0
2308,2004-06-14 22:00:00,870.0
2309,2004-06-14 23:00:00,883.0
2310,2004-06-15 0:00:00,886.0
2311,2004-06-15 1:00:00,792.0
2312,2004-06-15 2:00:00,754.0
2313,2004-06-15 3:00:00,732.0
2314,2004-06-15 4:00:00,770.0
2315,2004-06-15 5:00:00,797.0
2316,2004-06-15 6:00:00,915.0
2317,2004-06-15 7:00:00,1287.0
2318,2004-06-15 8:00:00,1195.0
2319,2004-06-15 9:00:00,1003.0
2320,2004-06-15 10:00:00,1037.0
2321,2004-06-15 11:00:00,1114.0
2322,2004-06-15 12:00:00,1085.0
2323,2004-06-15 13:00:00,1024.0
2324,2004-06-15 14:00:00,1017.0
2325,2004-06-15 15:00:00,1053.0
2326,2004-06-15 16:00:00,1065.0
2327,2004-06-15 17:00:00,1136.0
2328,2004-06-15 18:00:00,1100.0
2329,2004-06-15 19:00:00,1143.0
2330,2004-06-15 20:00:00,1083.0
2331,2004-06-15 21:00:00,1009.0
2332,2004-06-15 22:00:00,969.0
2333,2004-06-15 23:00:00,1029.0
2334,2004-06-16 0:00:00,1064.0
2335,2004-06-16 1:00:00,986.0
2336,2004-06-16 2:00:00,872.0
2337,2004-06-16 3:00:00,840.0
2338,2004-06-16 4:00:00,812.0
2339,2004-06-16 5:00:00,810.0
2340,2004-06-16 6:00:00,936.0
2341,2004-06-16 7:00:00,1244.0
2342,2004-06-16 8:00:00,1440.0
2343,2004-06-16 9:00:00,1180.0
2344,2004-06-16 10:00:00,1126.0
2345,2004-06-16 11:00:00,1005.0
2346,2004-06-16 12:00:00,1032.0
2347,2004-06-16 13:00:00,1087.0
2348,2004-06-16 14:00:00,1090.0
2349,2004-06-16 15:00:00,1072.0
2350,2004-06-16 16:00:00,1101.0
2351,2004-06-16 17:00:00,1111.0
2352,2004-06-16 18:00:00,1048.0
2353,2004-06-16 19:00:00,1197.0
2354,2004-06-16 20:00:00,1173.0
2355,2004-06-16 21:00:00,1075.0
2356,2004-06-16 22:00:00,1067.0
2357,2004-06-16 23:00:00,1060.0
2358,2004-06-17 0:00:00,1081.0
2359,2004-06-17 1:00:00,1017.0
2360,2004-06-17 2:00:00,836.0
2361,2004-06-17 3:00:00,831.0
2362,2004-06-17 4:00:00,804.0
2363,2004-06-17 5:00:00,798.0
2364,2004-06-17 6:00:00,966.0
2365,2004-06-17 7:00:00,1277.0
2366,2004-06-17 8:00:00,1335.0
2367,2004-06-17 9:00:00,1297.0
2368,2004-06-17 10:00:00,1041.0
2369,2004-06-17 11:00:00,1027.0
2370,2004-06-17 12:00:00,1037.0
2371,2004-06-17 13:00:00,1014.0
2372,2004-06-17 14:00:00,1007.0
2373,2004-06-17 15:00:00,998.0
2374,2004-06-17 16:00:00,1014.0
2375,2004-06-17 17:00:00,1157.0
2376,2004-06-17 18:00:00,1225.0
2377,2004-06-17 19:00:00,1131.0
2378,2004-06-17 20:00:00,1111.0
2379,2004-06-17 21:00:00,976.0
2380,2004-06-17 22:00:00,1016.0
2381,2004-06-17 23:00:00,1177.0
2382,2004-06-18 0:00:00,1013.0
2383,2004-06-18 1:00:00,886.0
2384,2004-06-18 2:00:00,791.0
2385,2004-06-18 3:00:00,762.0
2386,2004-06-18 4:00:00,740.0
2387,2004-06-18 5:00:00,775.0
2388,2004-06-18 6:00:00,872.0
2389,2004-06-18 7:00:00,1123.0
2390,2004-06-18 8:00:00,1306.0
2391,2004-06-18 9:00:00,1237.0
2392,2004-06-18 10:00:00,1143.0
2393,2004-06-18 11:00:00,1170.0
2394,2004-06-18 12:00:00,1116.0
2395,2004-06-18 13:00:00,1054.0
2396,2004-06-18 14:00:00,1083.0
2397,2004-06-18 15:00:00,1078.0
2398,2004-06-18 16:00:00,1104.0
2399,2004-06-18 17:00:00,1170.0
2400,2004-06-18 18:00:00,1091.0
2401,2004-06-18 19:00:00,1216.0
2402,2004-06-18 20:00:00,1125.0
2403,2004-06-18 21:00:00,971.0
2404,2004-06-18 22:00:00,1062.0
2405,2004-06-18 23:00:00,1140.0
2406,2004-06-19 0:00:00,1038.0
2407,2004-06-19 1:00:00,935.0
2408,2004-06-19 2:00:00,861.0
2409,2004-06-19 3:00:00,839.0
2410,2004-06-19 4:00:00,850.0
2411,2004-06-19 5:00:00,817.0
2412,2004-06-19 6:00:00,825.0
2413,2004-06-19 7:00:00,921.0
2414,2004-06-19 8:00:00,1031.0
2415,2004-06-19 9:00:00,1092.0
2416,2004-06-19 10:00:00,1095.0
2417,2004-06-19 11:00:00,1097.0
2418,2004-06-19 12:00:00,1101.0
2419,2004-06-19 13:00:00,1060.0
2420,2004-06-19 14:00:00,
2421,2004-06-19 15:00:00,
2422,2004-06-19 16:00:00,
2423,2004-06-19 17:00:00,
2424,2004-06-19 18:00:00,
2425,2004-06-19 19:00:00,
2426,2004-06-19 20:00:00,
2427,2004-06-19 21:00:00,
2428,2004-06-19 22:00:00,
2429,2004-06-19 23:00:00,
2430,2004-06-20 0:00:00,
2431,2004-06-20 1:00:00,
2432,2004-06-20 2:00:00,
2433,2004-06-20 3:00:00,
2434,2004-06-20 4:00:00,
2435,2004-06-20 5:00:00,
2436,2004-06-20 6:00:00,
2437,2004-06-20 7:00:00,
2438,2004-06-20 8:00:00,
2439,2004-06-20 9:00:00,
2440,2004-06-20 10:00:00,
2441,2004-06-20 11:00:00,
2442,2004-06-20 12:00:00,
2443,2004-06-20 13:00:00,
2444,2004-06-20 14:00:00,
2445,2004-06-20 15:00:00,
2446,2004-06-20 16:00:00,
2447,2004-06-20 17:00:00,
2448,2004-06-20 18:00:00,
2449,2004-06-20 19:00:00,
2450,2004-06-20 20:00:00,
2451,2004-06-20 21:00:00,
2452,2004-06-20 22:00:00,
2453,2004-06-20 23:00:00,
2454,2004-06-21 0:00:00,
2455,2004-06-21 1:00:00,
2456,2004-06-21 2:00:00,
2457,2004-06-21 3:00:00,
2458,2004-06-21 4:00:00,732.0
2459,2004-06-21 5:00:00,809.0
2460,2004-06-21 6:00:00,934.0
2461,2004-06-21 7:00:00,1132.0
2462,2004-06-21 8:00:00,1221.0
2463,2004-06-21 9:00:00,1024.0
2464,2004-06-21 10:00:00,938.0
2465,2004-06-21 11:00:00,869.0
2466,2004-06-21 12:00:00,846.0
2467,2004-06-21 13:00:00,838.0
2468,2004-06-21 14:00:00,875.0
2469,2004-06-21 15:00:00,907.0
2470,2004-06-21 16:00:00,889.0
2471,2004-06-21 17:00:00,969.0
2472,2004-06-21 18:00:00,1051.0
2473,2004-06-21 19:00:00,1043.0
2474,2004-06-21 20:00:00,1043.0
2475,2004-06-21 21:00:00,1007.0
2476,2004-06-21 22:00:00,966.0
2477,2004-06-21 23:00:00,920.0
2478,2004-06-22 0:00:00,889.0
2479,2004-06-22 1:00:00,825.0
2480,2004-06-22 2:00:00,758.0
2481,2004-06-22 3:00:00,735.0
2482,2004-06-22 4:00:00,719.0
2483,2004-06-22 5:00:00,757.0
2484,2004-06-22 6:00:00,890.0
2485,2004-06-22 7:00:00,1181.0
2486,2004-06-22 8:00:00,1332.0
2487,2004-06-22 9:00:00,1128.0
2488,2004-06-22 10:00:00,1128.0
2489,2004-06-22 11:00:00,1064.0
2490,2004-06-22 12:00:00,1139.0
2491,2004-06-22 13:00:00,1121.0
2492,2004-06-22 14:00:00,1032.0
2493,2004-06-22 15:00:00,1040.0
2494,2004-06-22 16:00:00,1076.0
2495,2004-06-22 17:00:00,1177.0
2496,2004-06-22 18:00:00,1196.0
2497,2004-06-22 19:00:00,1204.0
2498,2004-06-22 20:00:00,1166.0
2499,2004-06-22 21:00:00,959.0
2500,2004-06-22 22:00:00,1004.0
2501,2004-06-22 23:00:00,1050.0
2502,2004-06-23 0:00:00,965.0
2503,2004-06-23 1:00:00,849.0
2504,2004-06-23 2:00:00,809.0
2505,2004-06-23 3:00:00,777.0
2506,2004-06-23 4:00:00,768.0
2507,2004-06-23 5:00:00,768.0
2508,2004-06-23 6:00:00,917.0
2509,2004-06-23 7:00:00,1252.0
2510,2004-06-23 8:00:00,1224.0
2511,2004-06-23 9:00:00,1277.0
2512,2004-06-23 10:00:00,1149.0
2513,2004-06-23 11:00:00,1091.0
2514,2004-06-23 12:00:00,1053.0
2515,2004-06-23 13:00:00,1023.0
2516,2004-06-23 14:00:00,1085.0
2517,2004-06-23 15:00:00,1116.0
2518,2004-06-23 16:00:00,1111.0
2519,2004-06-23 17:00:00,1210.0
2520,2004-06-23 18:00:00,1250.0
2521,2004-06-23 19:00:00,1297.0
2522,2004-06-23 20:00:00,1313.0
2523,2004-06-23 21:00:00,1146.0
2524,2004-06-23 22:00:00,1199.0
2525,2004-06-23 23:00:00,1274.0
2526,2004-06-24 0:00:00,1243.0
2527,2004-06-24 1:00:00,1054.0
2528,2004-06-24 2:00:00,962.0
2529,2004-06-24 3:00:00,915.0
2530,2004-06-24 4:00:00,871.0
2531,2004-06-24 5:00:00,877.0
2532,2004-06-24 6:00:00,893.0
2533,2004-06-24 7:00:00,1030.0
2534,2004-06-24 8:00:00,1059.0
2535,2004-06-24 9:00:00,1020.0
2536,2004-06-24 10:00:00,1045.0
2537,2004-06-24 11:00:00,1029.0
2538,2004-06-24 12:00:00,959.0
2539,2004-06-24 13:00:00,975.0
2540,2004-06-24 14:00:00,988.0
2541,2004-06-24 15:00:00,971.0
2542,2004-06-24 16:00:00,999.0
2543,2004-06-24 17:00:00,989.0
2544,2004-06-24 18:00:00,1075.0
2545,2004-06-24 19:00:00,1190.0
2546,2004-06-24 20:00:00,1172.0
2547,2004-06-24 21:00:00,1256.0
2548,2004-06-24 22:00:00,1190.0
2549,2004-06-24 23:00:00,1249.0
2550,2004-06-25 0:00:00,1072.0
2551,2004-06-25 1:00:00,1035.0
2552,2004-06-25 2:00:00,839.0
2553,2004-06-25 3:00:00,833.0
2554,2004-06-25 4:00:00,804.0
2555,2004-06-25 5:00:00,811.0
2556,2004-06-25 6:00:00,1028.0
2557,2004-06-25 7:00:00,1138.0
2558,2004-06-25 8:00:00,1203.0
2559,2004-06-25 9:00:00,1193.0
2560,2004-06-25 10:00:00,1049.0
2561,2004-06-25 11:00:00,1090.0
2562,2004-06-25 12:00:00,1070.0
2563,2004-06-25 13:00:00,1014.0
2564,2004-06-25 14:00:00,972.0
2565,2004-06-25 15:00:00,951.0
2566,2004-06-25 16:00:00,1033.0
2567,2004-06-25 17:00:00,983.0
2568,2004-06-25 18:00:00,973.0
2569,2004-06-25 19:00:00,1083.0
2570,2004-06-25 20:00:00,1062.0
2571,2004-06-25 21:00:00,1011.0
2572,2004-06-25 22:00:00,1054.0
2573,2004-06-25 23:00:00,1013.0
2574,2004-06-26 0:00:00,870.0
2575,2004-06-26 1:00:00,857.0
2576,2004-06-26 2:00:00,835.0
2577,2004-06-26 3:00:00,844.0
2578,2004-06-26 4:00:00,763.0
2579,2004-06-26 5:00:00,769.0
2580,2004-06-26 6:00:00,891.0
2581,2004-06-26 7:00:00,1037.0
2582,2004-06-26 8:00:00,1090.0
2583,2004-06-26 9:00:00,1117.0
2584,2004-06-26 10:00:00,1109.0
2585,2004-06-26 11:00:00,961.0
2586,2004-06-26 12:00:00,985.0
2587,2004-06-26 13:00:00,960.0
2588,2004-06-26 14:00:00,927.0
2589,2004-06-26 15:00:00,958.0
2590,2004-06-26 16:00:00,1019.0
2591,2004-06-26 17:00:00,1010.0
2592,2004-06-26 18:00:00,1030.0
2593,2004-06-26 19:00:00,1100.0
2594,2004-06-26 20:00:00,1079.0
2595,2004-06-26 21:00:00,1036.0
2596,2004-06-26 22:00:00,1085.0
2597,2004-06-26 23:00:00,1214.0
2598,2004-06-27 0:00:00,1127.0
2599,2004-06-27 1:00:00,1038.0
2600,2004-06-27 2:00:00,948.0
2601,2004-06-27 3:00:00,953.0
2602,2004-06-27 4:00:00,869.0
2603,2004-06-27 5:00:00,809.0
2604,2004-06-27 6:00:00,833.0
2605,2004-06-27 7:00:00,857.0
2606,2004-06-27 8:00:00,966.0
2607,2004-06-27 9:00:00,1063.0
2608,2004-06-27 10:00:00,1110.0
2609,2004-06-27 11:00:00,1055.0
2610,2004-06-27 12:00:00,939.0
2611,2004-06-27 13:00:00,816.0
2612,2004-06-27 14:00:00,841.0
2613,2004-06-27 15:00:00,842.0
2614,2004-06-27 16:00:00,990.0
2615,2004-06-27 17:00:00,1042.0
2616,2004-06-27 18:00:00,1089.0
2617,2004-06-27 19:00:00,1102.0
2618,2004-06-27 20:00:00,1095.0
2619,2004-06-27 21:00:00,1116.0
2620,2004-06-27 22:00:00,1105.0
2621,2004-06-27 23:00:00,1018.0
2622,2004-06-28 0:00:00,991.0
2623,2004-06-28 1:00:00,923.0
2624,2004-06-28 2:00:00,874.0
2625,2004-06-28 3:00:00,846.0
2626,2004-06-28 4:00:00,838.0
2627,2004-06-28 5:00:00,827.0
2628,2004-06-28 6:00:00,901.0
2629,2004-06-28 7:00:00,1291.0
2630,2004-06-28 8:00:00,1441.0
2631,2004-06-28 9:00:00,1363.0
2632,2004-06-28 10:00:00,1218.0
2633,2004-06-28 11:00:00,1132.0
2634,2004-06-28 12:00:00,1103.0
2635,2004-06-28 13:00:00,1081.0
2636,2004-06-28 14:00:00,1079.0
2637,2004-06-28 15:00:00,1167.0
2638,2004-06-28 16:00:00,1148.0
2639,2004-06-28 17:00:00,1221.0
2640,2004-06-28 18:00:00,1255.0
2641,2004-06-28 19:00:00,1245.0
2642,2004-06-28 20:00:00,1162.0
2643,2004-06-28 21:00:00,1079.0
2644,2004-06-28 22:00:00,1091.0
2645,2004-06-28 23:00:00,1085.0
2646,2004-06-29 0:00:00,1050.0
2647,2004-06-29 1:00:00,941.0
2648,2004-06-29 2:00:00,891.0
2649,2004-06-29 3:00:00,842.0
2650,2004-06-29 4:00:00,850.0
2651,2004-06-29 5:00:00,863.0
2652,2004-06-29 6:00:00,956.0
2653,2004-06-29 7:00:00,1384.0
2654,2004-06-29 8:00:00,1502.0
2655,2004-06-29 9:00:00,1219.0
2656,2004-06-29 10:00:00,1237.0
2657,2004-06-29 11:00:00,1181.0
2658,2004-06-29 12:00:00,1251.0
2659,2004-06-29 13:00:00,1214.0
2660,2004-06-29 14:00:00,1166.0
2661,2004-06-29 15:00:00,1226.0
2662,2004-06-29 16:00:00,1265.0
2663,2004-06-29 17:00:00,1317.0
2664,2004-06-29 18:00:00,1372.0
2665,2004-06-29 19:00:00,1443.0
2666,2004-06-29 20:00:00,1200.0
2667,2004-06-29 21:00:00,1216.0
2668,2004-06-29 22:00:00,1160.0
2669,2004-06-29 23:00:00,1194.0
2670,2004-06-30 0:00:00,1199.0
2671,2004-06-30 1:00:00,965.0
2672,2004-06-30 2:00:00,961.0
2673,2004-06-30 3:00:00,901.0
2674,2004-06-30 4:00:00,864.0
2675,2004-06-30 5:00:00,952.0
2676,2004-06-30 6:00:00,1009.0
2677,2004-06-30 7:00:00,1225.0
2678,2004-06-30 8:00:00,1245.0
2679,2004-06-30 9:00:00,1265.0
2680,2004-06-30 10:00:00,1276.0
2681,2004-06-30 11:00:00,1232.0
2682,2004-06-30 12:00:00,1193.0
2683,2004-06-30 13:00:00,1162.0
2684,2004-06-30 14:00:00,1126.0
2685,2004-06-30 15:00:00,1089.0
2686,2004-06-30 16:00:00,1134.0
2687,2004-06-30 17:00:00,1388.0
2688,2004-06-30 18:00:00,1506.0
2689,2004-06-30 19:00:00,1352.0
2690,2004-06-30 20:00:00,1217.0
2691,2004-06-30 21:00:00,1149.0
2692,2004-06-30 22:00:00,1156.0
2693,2004-06-30 23:00:00,1180.0
2694,2004-07-01 0:00:00,1109.0
2695,2004-07-01 1:00:00,1032.0
2696,2004-07-01 2:00:00,893.0
